"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","154","Создание объявления c ценой, состоящей из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:14:51 UTC 2026","passed","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","160","Создание объявления c идентификатором продавца, состоящим из пробела в конце: 'Телефон '","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","failed","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","152","Создание объявления cо статистикой поля likes, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:14:51 UTC 2026","passed","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","156","Создание объявления без поля статистики likes","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","455","Создание объявления c названием, состоящим из пробела в конце: 'Телефон '","Advertisements statistics service","Wed Mar 25 17:14:47 UTC 2026","passed","Wed Mar 25 17:14:48 UTC 2026","Create entity","Advertisements","",""
"","150","Создание объявления c идентификатором продавца, состоящим из пробела в начале: ' Телефон'","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","failed","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","156","Создание объявления cо статистикой поля contacts, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","153","Создание объявления c названием, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:14:51 UTC 2026","skipped","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","153","Создание объявления cо статистикой поля likes, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:14:51 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления без поля статистики view_count","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","152","Создание объявления cо статистикой поля contacts, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля contacts, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления c ценой, состоящей из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:14:51 UTC 2026","skipped","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","452","Создание объявления c ценой, состоящей из цифры: '1'","Advertisements statistics service","Wed Mar 25 17:14:48 UTC 2026","passed","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","160","Создание объявления c названием, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:14:50 UTC 2026","passed","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","157","Создание объявления c названием, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:14:50 UTC 2026","passed","Wed Mar 25 17:14:50 UTC 2026","Create entity","Advertisements","",""
"","151","Создание объявления c названием, состоящим из одной кириллической буквы: 'А'","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","skipped","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления без поля статистики contacts","Advertisements statistics service","Wed Mar 25 17:14:55 UTC 2026","passed","Wed Mar 25 17:14:55 UTC 2026","Create entity","Advertisements","",""
"","170","Создание объявления c названием, состоящим из значения в типе данных number: '123456'","Advertisements statistics service","Wed Mar 25 17:14:50 UTC 2026","passed","Wed Mar 25 17:14:50 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления c ценой, состоящей из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:14:50 UTC 2026","passed","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","151","Создание объявления c ценой, состоящей из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:14:51 UTC 2026","passed","Wed Mar 25 17:14:51 UTC 2026","Create entity","Advertisements","",""
"","159","Создание объявления cо статистикой поля view_count, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления c ценой, состоящей из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления cо статистикой поля contacts, состоящей из '0'","Advertisements statistics service","Wed Mar 25 17:14:50 UTC 2026","skipped","Wed Mar 25 17:14:50 UTC 2026","Create entity","Advertisements","",""
"","308","Получение существующего объявления","Advertisements statistics service","Wed Mar 25 17:14:55 UTC 2026","passed","Wed Mar 25 17:14:55 UTC 2026","Get entity","Advertisements","",""
"","709","Получить статистику по объявлению","Advertisements statistics service","Wed Mar 25 17:14:24 UTC 2026","passed","Wed Mar 25 17:14:25 UTC 2026","Get entity","Advertisements","",""
"","177","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","754","Создать объявление","Advertisements statistics service","Wed Mar 25 17:14:22 UTC 2026","passed","Wed Mar 25 17:14:23 UTC 2026","Create entity","Advertisements","",""
"","161","Создание объявления cо статистикой поля contacts, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","466","Создание объявления cо статистикой поля contacts, состоящей из '1'","Advertisements statistics service","Wed Mar 25 17:14:46 UTC 2026","passed","Wed Mar 25 17:14:47 UTC 2026","Create entity","Advertisements","",""
"","150","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:55 UTC 2026","Create entity","Advertisements","",""
"","165","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","330","Получение статистики существующего объявления","Advertisements statistics service","Wed Mar 25 17:14:56 UTC 2026","passed","Wed Mar 25 17:14:56 UTC 2026","Get entity","Advertisements","",""
"","152","Создание объявления cо статистикой поля likes, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля likes, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления c ценой, состоящей из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","327","Получение существующих объявлений","Advertisements statistics service","Wed Mar 25 17:14:55 UTC 2026","passed","Wed Mar 25 17:14:56 UTC 2026","Get entities","Advertisements","",""
"","157","Создание объявления cо статистикой поля view_count, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","147","Создание объявления cо статистикой поля contacts, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","skipped","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","153","Создание объявления cо статистикой поля contacts, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:14:54 UTC 2026","passed","Wed Mar 25 17:14:54 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления c ценой, состоящей из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","159","Получение статистики у объявления c невалидным uuid","Advertisements statistics service","Wed Mar 25 17:14:56 UTC 2026","passed","Wed Mar 25 17:14:56 UTC 2026","Get entity","Advertisements","",""
"","461","Создание объявления c ценой, состоящей из числа миллион: '1000000'","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","passed","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","851","Получить объявление","Advertisements statistics service","Wed Mar 25 17:14:23 UTC 2026","passed","Wed Mar 25 17:14:24 UTC 2026","Get entity","Advertisements","",""
"","759","Создание объявления -> получение -> получение всех -> получение статистики","Advertisements statistics service","Wed Mar 25 17:15:18 UTC 2026","passed","Wed Mar 25 17:15:19 UTC 2026","TestE2EAdvertisement","Advertisements","",""
"","152","Создание объявления c идентификатором продавца, состоящим из точки в конце: 'Приставка.'","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","failed","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","497","Создание объявления cо статистикой поля contacts, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:14:48 UTC 2026","passed","Wed Mar 25 17:14:48 UTC 2026","Create entity","Advertisements","",""
"","149","Создание объявления c идентификатором продавца, состоящим из латинских букв: 'PearBook Lite'","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","failed","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","152","Создание объявления cо статистикой поля view_count, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля view_count, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","150","Создание объявления без объекта statistics","Advertisements statistics service","Wed Mar 25 17:14:55 UTC 2026","passed","Wed Mar 25 17:14:55 UTC 2026","Create entity","Advertisements","",""
"","153","Создание объявления cо статистикой поля view_count, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","1014","Создание объявления cо статистикой поля view_count, состоящей из '1'","Advertisements statistics service","Wed Mar 25 17:14:45 UTC 2026","passed","Wed Mar 25 17:14:46 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:14:52 UTC 2026","passed","Wed Mar 25 17:14:52 UTC 2026","Create entity","Advertisements","",""
"","152","Создание объявления cо статистикой поля likes, состоящей из '0'","Advertisements statistics service","Wed Mar 25 17:14:49 UTC 2026","skipped","Wed Mar 25 17:14:49 UTC 2026","Create entity","Advertisements","",""
"","462","Создание объявления cо статистикой поля view_count, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:14:47 UTC 2026","passed","Wed Mar 25 17:14:48 UTC 2026","Create entity","Advertisements","",""
"","156","Получение объявлений по невалидному seller_id","Advertisements statistics service","Wed Mar 25 17:14:55 UTC 2026","skipped","Wed Mar 25 17:14:56 UTC 2026","Get entities","Advertisements","",""
"","160","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:14:53 UTC 2026","passed","Wed Mar 25 17:14:53 UTC 2026","Create entity","Advertisements","",""
"","449","Создание объявления c названием, состоящим из кирилических букв: 'Телевизор Закат'","Advertisements statistics service","Wed Mar 25 17:14:46 UTC 2026","passed","Wed Mar 25 17:14:47 UTC 2026","Create entity","Advertisements","",""
