"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","409","Создание объявления c названием, состоящим из пробела в начале: ' Телефон'","Advertisements statistics service","Wed Mar 25 17:24:56 UTC 2026","passed","Wed Mar 25 17:24:56 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления без поля name","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","137","Создание объявления без поля статистики contacts","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","138","Получение статистики у несуществующего объявления","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","passed","Wed Mar 25 17:25:04 UTC 2026","Get entity","Advertisements","",""
"","143","Создание объявления c названием, состоящим из значения в типе данных array: '['Чайник 1000W']'","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","passed","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","142","Создание объявления c идентификатором продавца, состоящим из точки в конце: 'Приставка.'","Advertisements statistics service","Wed Mar 25 17:24:57 UTC 2026","passed","Wed Mar 25 17:24:57 UTC 2026","Create entity","Advertisements","",""
"","410","Создание объявления c ценой, состоящей из числа миллион: '1000000'","Advertisements statistics service","Wed Mar 25 17:24:57 UTC 2026","passed","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","410","Создание объявления c названием, состоящим из пробела в конце: 'Телефон '","Advertisements statistics service","Wed Mar 25 17:24:56 UTC 2026","passed","Wed Mar 25 17:24:56 UTC 2026","Create entity","Advertisements","",""
"","133","Создание объявления cо статистикой поля likes, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","skipped","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля likes, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","885","Создание двух одинаковых объявления","Advertisements statistics service","Wed Mar 25 17:24:54 UTC 2026","passed","Wed Mar 25 17:24:55 UTC 2026","Create entity","Advertisements","",""
"","142","Создание объявления c ценой, состоящей из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","140","Создание объявления cо статистикой поля likes, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","137","Создание объявления cо статистикой поля contacts, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","151","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","145","Создание объявления cо статистикой поля view_count, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","424","Создание объявления cо статистикой поля view_count, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:24:56 UTC 2026","passed","Wed Mar 25 17:24:56 UTC 2026","Create entity","Advertisements","",""
"","136","Создание объявления без поля статистики view_count","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","858","Получить объявление","Advertisements statistics service","Wed Mar 25 17:24:33 UTC 2026","passed","Wed Mar 25 17:24:34 UTC 2026","Get entity","Advertisements","",""
"","148","Создание объявления c идентификатором продавца, состоящим из пробела в начале: ' Телефон'","Advertisements statistics service","Wed Mar 25 17:24:57 UTC 2026","passed","Wed Mar 25 17:24:57 UTC 2026","Create entity","Advertisements","",""
"","413","Создание объявления c названием, состоящим из точки в конце: 'Приставка.'","Advertisements statistics service","Wed Mar 25 17:24:56 UTC 2026","passed","Wed Mar 25 17:24:57 UTC 2026","Create entity","Advertisements","",""
"","143","Создание объявления c ценой, состоящей из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","291","Получение существующих объявлений","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","passed","Wed Mar 25 17:25:03 UTC 2026","Get entities","Advertisements","",""
"","138","Создание объявления без поля статистики likes","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","834","Создание объявления -> получение -> получение всех -> получение статистики","Advertisements statistics service","Wed Mar 25 17:25:23 UTC 2026","passed","Wed Mar 25 17:25:24 UTC 2026","TestE2EAdvertisement","Advertisements","",""
"","148","Получение объявления c невалидным uuid","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","passed","Wed Mar 25 17:25:03 UTC 2026","Get entity","Advertisements","",""
"","837","Создать объявление","Advertisements statistics service","Wed Mar 25 17:24:32 UTC 2026","passed","Wed Mar 25 17:24:33 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления c идентификатором продавца, состоящим из латинских букв: 'PearBook Lite'","Advertisements statistics service","Wed Mar 25 17:24:57 UTC 2026","passed","Wed Mar 25 17:24:57 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля contacts, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления c названием, состоящим из пустого ввода: ''","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","passed","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления c ценой, состоящей из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","143","Создание объявления c ценой, состоящей из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления cо статистикой поля view_count, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления c ценой, состоящей из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","146","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля contacts, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","141","Создание объявления cо статистикой поля view_count, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","136","Создание объявления cо статистикой поля view_count, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","415","Создание объявления cо статистикой поля likes, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:24:55 UTC 2026","passed","Wed Mar 25 17:24:56 UTC 2026","Create entity","Advertisements","",""
"","137","Создание объявления cо статистикой поля contacts, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","140","Получение несуществующего объявления","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","passed","Wed Mar 25 17:25:03 UTC 2026","Get entity","Advertisements","",""
"","139","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:03 UTC 2026","Create entity","Advertisements","",""
"","132","Получение объявления с uuid = 'Пустой ввод'","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","skipped","Wed Mar 25 17:25:03 UTC 2026","Get entity","Advertisements","",""
"","131","Получение объявлений с seller_id = 'Пустой ввод'","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","skipped","Wed Mar 25 17:25:03 UTC 2026","Get entity","Advertisements","",""
"","140","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля likes, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления cо статистикой поля likes, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","140","Создание объявления c названием, состоящим из значения в типе данных number: '123456'","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","passed","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","145","Создание объявления c ценой, состоящей из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","141","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","412","Создание объявления c названием, состоящим из латинских букв: 'PearBook Lite'","Advertisements statistics service","Wed Mar 25 17:24:55 UTC 2026","passed","Wed Mar 25 17:24:56 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля contacts, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","405","Создание объявления c названием, состоящим из кирилических букв: 'Телевизор Закат'","Advertisements statistics service","Wed Mar 25 17:24:55 UTC 2026","passed","Wed Mar 25 17:24:55 UTC 2026","Create entity","Advertisements","",""
"","137","Создание объявления cо статистикой поля contacts, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","skipped","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","136","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","passed","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления cо статистикой поля likes, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","137","Создание объявления c ценой, состоящей из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","skipped","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля contacts, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления c названием, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","passed","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","163","Получение объявлений по несуществующему seller_id","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","skipped","Wed Mar 25 17:25:03 UTC 2026","Get entities","Advertisements","",""
"","135","Создание объявления c названием, состоящим из спецсимволов: '!@!#$@$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","skipped","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления без поля price","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","1026","Создание объявления cо статистикой поля view_count, состоящей из '1'","Advertisements statistics service","Wed Mar 25 17:24:54 UTC 2026","passed","Wed Mar 25 17:24:55 UTC 2026","Create entity","Advertisements","",""
"","142","Создание объявления cо статистикой поля likes, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","146","Создание объявления c ценой, состоящей из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:02 UTC 2026","Create entity","Advertisements","",""
"","136","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления cо статистикой поля view_count, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:25:01 UTC 2026","skipped","Wed Mar 25 17:25:01 UTC 2026","Create entity","Advertisements","",""
"","138","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:25:00 UTC 2026","passed","Wed Mar 25 17:25:00 UTC 2026","Create entity","Advertisements","",""
"","136","Создание объявления c названием, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","skipped","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","136","Создание объявления без объекта statistics","Advertisements statistics service","Wed Mar 25 17:25:02 UTC 2026","passed","Wed Mar 25 17:25:03 UTC 2026","Create entity","Advertisements","",""
"","140","Создание объявления c идентификатором продавца, состоящим из пробела в конце: 'Телефон '","Advertisements statistics service","Wed Mar 25 17:24:57 UTC 2026","passed","Wed Mar 25 17:24:57 UTC 2026","Create entity","Advertisements","",""
"","139","Получение статистики у объявления c невалидным uuid","Advertisements statistics service","Wed Mar 25 17:25:04 UTC 2026","passed","Wed Mar 25 17:25:04 UTC 2026","Get entity","Advertisements","",""
"","417","Создание объявления cо статистикой поля contacts, состоящей из '1'","Advertisements statistics service","Wed Mar 25 17:24:55 UTC 2026","passed","Wed Mar 25 17:24:55 UTC 2026","Create entity","Advertisements","",""
"","139","Создание объявления c ценой, состоящей из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:24:59 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","148","Создание объявления c названием, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","passed","Wed Mar 25 17:24:59 UTC 2026","Create entity","Advertisements","",""
"","142","Создание объявления cо статистикой поля view_count, состоящей из '0'","Advertisements statistics service","Wed Mar 25 17:24:58 UTC 2026","skipped","Wed Mar 25 17:24:58 UTC 2026","Create entity","Advertisements","",""
"","883","Получить объявления","Advertisements statistics service","Wed Mar 25 17:24:33 UTC 2026","passed","Wed Mar 25 17:24:33 UTC 2026","Get entities","Advertisements","",""
"","424","Создание объявления cо статистикой поля contacts, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:24:56 UTC 2026","passed","Wed Mar 25 17:24:57 UTC 2026","Create entity","Advertisements","",""
"","131","Получение объявлений по невалидному seller_id","Advertisements statistics service","Wed Mar 25 17:25:03 UTC 2026","skipped","Wed Mar 25 17:25:03 UTC 2026","Get entities","Advertisements","",""
