"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","810","Получить статистику по объявлению","Advertisements statistics service","Wed Mar 25 18:13:33 UTC 2026","passed","Wed Mar 25 18:13:34 UTC 2026","Get entity","Advertisements","",""
"","167","Создание объявления cо статистикой поля contacts, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","161","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","166","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","157","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления c ценой, состоящей из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","182","Получение статистики у объявления c невалидным uuid","Advertisements statistics service","Wed Mar 25 18:14:08 UTC 2026","passed","Wed Mar 25 18:14:08 UTC 2026","Get entity","Advertisements","",""
"","155","Создание объявления cо статистикой поля view_count, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","472","Создание объявления c ценой, состоящей из цифры: '1'","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","762","Создать объявление","Advertisements statistics service","Wed Mar 25 18:13:32 UTC 2026","passed","Wed Mar 25 18:13:33 UTC 2026","Create entity","Advertisements","",""
"","479","Создание объявления cо статистикой поля contacts, состоящей из '1'","Advertisements statistics service","Wed Mar 25 18:13:58 UTC 2026","passed","Wed Mar 25 18:13:59 UTC 2026","Create entity","Advertisements","",""
"","149","Создание объявления cо статистикой поля likes, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","skipped","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления cо статистикой поля view_count, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","710","Получить объявление","Advertisements statistics service","Wed Mar 25 18:13:33 UTC 2026","passed","Wed Mar 25 18:13:33 UTC 2026","Get entity","Advertisements","",""
"","161","Создание объявления c ценой, состоящей из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","150","Создание объявления cо статистикой поля contacts, состоящей из '0'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","skipped","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","188","Создание объявления cо статистикой поля likes, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления c идентификатором продавца, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","passed","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","168","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:07 UTC 2026","Create entity","Advertisements","",""
"","160","Создание объявления c названием, состоящим из значения в типе данных array: '['Чайник 1000W']'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","168","Создание объявления c идентификатором продавца, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:00 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления c идентификатором продавца, состоящим из спецсимволов: '!@!#$@$#%#$@%'","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:00 UTC 2026","Create entity","Advertisements","",""
"","156","Создание объявления cо статистикой поля likes, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","163","Создание объявления c ценой, состоящей из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","159","Создание объявления c названием, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","494","Создание объявления c названием, состоящим из пробела в конце: 'Телефон '","Advertisements statistics service","Wed Mar 25 18:13:59 UTC 2026","passed","Wed Mar 25 18:14:00 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления c ценой, состоящей из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","skipped","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","163","Создание объявления c названием, состоящим из спецсимволов: '!@!#$@$#%#$@%'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","skipped","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления без поля статистики contacts","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:07 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля likes, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","159","Создание объявления c идентификатором продавца, состоящим из латинских букв: 'John'","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:00 UTC 2026","Create entity","Advertisements","",""
"","157","Создание объявления cо статистикой поля view_count, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","156","Создание объявления cо статистикой поля contacts, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","159","Создание объявления cо статистикой поля view_count, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","151","Получение объявлений по невалидному seller_id","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","skipped","Wed Mar 25 18:14:08 UTC 2026","Get entities","Advertisements","",""
"","162","Создание объявления cо статистикой поля view_count, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля contacts, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","466","Создание объявления c названием, состоящим из кирилических букв: 'Телевизор Закат'","Advertisements statistics service","Wed Mar 25 18:13:58 UTC 2026","passed","Wed Mar 25 18:13:58 UTC 2026","Create entity","Advertisements","",""
"","457","Создание объявления c названием, состоящим из латинских букв: 'PearBook Lite'","Advertisements statistics service","Wed Mar 25 18:13:58 UTC 2026","passed","Wed Mar 25 18:13:59 UTC 2026","Create entity","Advertisements","",""
"","183","Создание объявления c ценой, состоящей из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","178","Получение статистики у несуществующего объявления","Advertisements statistics service","Wed Mar 25 18:14:08 UTC 2026","passed","Wed Mar 25 18:14:08 UTC 2026","Get entity","Advertisements","",""
"","159","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","161","Создание объявления cо статистикой поля likes, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","185","Создание объявления c ценой, состоящей из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления c идентификатором продавца, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","passed","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","161","Создание объявления cо статистикой поля view_count, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","skipped","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","160","Создание объявления cо статистикой поля likes, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","466","Создание объявления c ценой, состоящей из числа миллион: '1000000'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","passed","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","163","Создание объявления c названием, состоящим из одной кириллической буквы: 'А'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","skipped","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","169","Создание объявления c названием, состоящим из пустого ввода: ''","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","455","Создание объявления c названием, состоящим из пробела в начале: ' Телефон'","Advertisements statistics service","Wed Mar 25 18:13:59 UTC 2026","passed","Wed Mar 25 18:13:59 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления c ценой, состоящей из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","952","Создание объявления cо статистикой поля view_count, состоящей из '1'","Advertisements statistics service","Wed Mar 25 18:13:57 UTC 2026","passed","Wed Mar 25 18:13:58 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления c названием, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","skipped","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","158","Получение объявления c невалидным uuid","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:07 UTC 2026","Get entity","Advertisements","",""
"","149","Получение объявления с uuid = 'Пустой ввод'","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","skipped","Wed Mar 25 18:14:07 UTC 2026","Get entity","Advertisements","",""
"","163","Создание объявления cо статистикой поля contacts, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","149","Создание объявления cо статистикой поля view_count, состоящей из '0'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","skipped","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","164","Создание объявления c идентификатором продавца, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","passed","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления c ценой, состоящей из пустой строки: ''","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","156","Создание объявления cо статистикой поля likes, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","160","Создание объявления c ценой, состоящей из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","162","Создание объявления c ценой, состоящей из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","732","Получить объявления","Advertisements statistics service","Wed Mar 25 18:13:33 UTC 2026","passed","Wed Mar 25 18:13:33 UTC 2026","Get entities","Advertisements","",""
"","177","Создание объявления c названием, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления без поля статистики view_count","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","747","Получение существующих объявлений","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:08 UTC 2026","Get entities","Advertisements","",""
"","156","Создание объявления cо статистикой поля likes, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 18:14:04 UTC 2026","passed","Wed Mar 25 18:14:04 UTC 2026","Create entity","Advertisements","",""
"","172","Получение объявлений по несуществующему seller_id","Advertisements statistics service","Wed Mar 25 18:14:08 UTC 2026","skipped","Wed Mar 25 18:14:08 UTC 2026","Get entities","Advertisements","",""
"","155","Создание объявления c названием, состоящим из арабской вязи: 'سلسلة اختبار'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","skipped","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","158","Получение несуществующего объявления","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:07 UTC 2026","Get entity","Advertisements","",""
"","155","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","311","Получение существующего объявления","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:07 UTC 2026","Get entity","Advertisements","",""
"","154","Создание объявления без объекта statistics","Advertisements statistics service","Wed Mar 25 18:14:07 UTC 2026","passed","Wed Mar 25 18:14:07 UTC 2026","Create entity","Advertisements","",""
"","157","Создание объявления без поля price","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления c ценой, состоящей из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления cо статистикой поля view_count, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","149","Получение объявлений с seller_id = 'Пустой ввод'","Advertisements statistics service","Wed Mar 25 18:14:08 UTC 2026","skipped","Wed Mar 25 18:14:08 UTC 2026","Get entity","Advertisements","",""
"","158","Создание объявления cо статистикой поля contacts, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","155","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:05 UTC 2026","Create entity","Advertisements","",""
"","477","Создание объявления c названием, состоящим из точки в конце: 'Приставка.'","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:00 UTC 2026","Create entity","Advertisements","",""
"","150","Создание объявления cо статистикой поля likes, состоящей из '0'","Advertisements statistics service","Wed Mar 25 18:14:01 UTC 2026","skipped","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","153","Получение статистики у объявления с uuid = 'Пустой ввод'","Advertisements statistics service","Wed Mar 25 18:14:08 UTC 2026","skipped","Wed Mar 25 18:14:09 UTC 2026","Get entity","Advertisements","",""
"","173","Создание объявления без поля name","Advertisements statistics service","Wed Mar 25 18:14:03 UTC 2026","passed","Wed Mar 25 18:14:03 UTC 2026","Create entity","Advertisements","",""
"","160","Создание объявления c идентификатором продавца, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:01 UTC 2026","Create entity","Advertisements","",""
"","154","Создание объявления cо статистикой поля contacts, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 18:14:06 UTC 2026","skipped","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
"","723","Создание объявления -> получение -> получение всех -> получение статистики","Advertisements statistics service","Wed Mar 25 18:14:31 UTC 2026","passed","Wed Mar 25 18:14:31 UTC 2026","TestE2EAdvertisement","Advertisements","",""
"","465","Создание объявления cо статистикой поля contacts, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 18:14:00 UTC 2026","passed","Wed Mar 25 18:14:00 UTC 2026","Create entity","Advertisements","",""
"","475","Создание объявления cо статистикой поля likes, состоящей из '1'","Advertisements statistics service","Wed Mar 25 18:14:02 UTC 2026","passed","Wed Mar 25 18:14:02 UTC 2026","Create entity","Advertisements","",""
"","158","Создание объявления cо статистикой поля view_count, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 18:14:05 UTC 2026","passed","Wed Mar 25 18:14:06 UTC 2026","Create entity","Advertisements","",""
