"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","198","Создание объявления c названием, состоящим из значения в типе данных number: '123456'","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","766","Получить объявление","Advertisements statistics service","Wed Mar 25 17:57:06 UTC 2026","passed","Wed Mar 25 17:57:07 UTC 2026","Get entity","Advertisements","",""
"","198","Создание объявления cо статистикой поля view_count, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","202","Создание объявления c ценой, состоящей из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","589","Создание объявления c названием, состоящим из пробела в начале: ' Телефон'","Advertisements statistics service","Wed Mar 25 17:57:31 UTC 2026","passed","Wed Mar 25 17:57:31 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления c ценой, состоящей из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления без поля price","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","202","Создание объявления без поля статистики likes","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления cо статистикой поля contacts, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления c ценой, состоящей из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","587","Создание объявления cо статистикой поля likes, состоящей из '1'","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления cо статистикой поля likes, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления cо статистикой поля contacts, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления c названием, состоящим из спецсимволов: '!@!#$@$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","skipped","Wed Mar 25 17:57:34 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления без поля name","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","200","Создание объявления cо статистикой поля contacts, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления c ценой, состоящей из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","203","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","198","Получение статистики у объявления c невалидным uuid","Advertisements statistics service","Wed Mar 25 17:57:43 UTC 2026","passed","Wed Mar 25 17:57:43 UTC 2026","Get entity","Advertisements","",""
"","205","Создание объявления c идентификатором продавца, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:57:33 UTC 2026","passed","Wed Mar 25 17:57:33 UTC 2026","Create entity","Advertisements","",""
"","192","Получение статистики у объявления с uuid = 'Пустой ввод'","Advertisements statistics service","Wed Mar 25 17:57:42 UTC 2026","skipped","Wed Mar 25 17:57:42 UTC 2026","Get entity","Advertisements","",""
"","205","Создание объявления cо статистикой поля view_count, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","410","Получение существующих объявлений","Advertisements statistics service","Wed Mar 25 17:57:41 UTC 2026","passed","Wed Mar 25 17:57:42 UTC 2026","Get entities","Advertisements","",""
"","587","Создание объявления c названием, состоящим из латинских букв: 'PearBook Lite'","Advertisements statistics service","Wed Mar 25 17:57:30 UTC 2026","passed","Wed Mar 25 17:57:31 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","595","Создание объявления cо статистикой поля likes, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:57:30 UTC 2026","passed","Wed Mar 25 17:57:31 UTC 2026","Create entity","Advertisements","",""
"","194","Создание объявления cо статистикой поля contacts, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","skipped","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления c ценой, состоящей из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","201","Создание объявления cо статистикой поля likes, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления cо статистикой поля likes, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","599","Создание объявления c названием, состоящим из пробела в конце: 'Телефон '","Advertisements statistics service","Wed Mar 25 17:57:31 UTC 2026","passed","Wed Mar 25 17:57:32 UTC 2026","Create entity","Advertisements","",""
"","201","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления c названием, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","588","Создание объявления c названием, состоящим из точки в конце: 'Приставка.'","Advertisements statistics service","Wed Mar 25 17:57:32 UTC 2026","passed","Wed Mar 25 17:57:33 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления cо статистикой поля likes, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","861","Создание объявления -> получение -> получение всех -> получение статистики","Advertisements statistics service","Wed Mar 25 17:58:08 UTC 2026","passed","Wed Mar 25 17:58:09 UTC 2026","TestE2EAdvertisement","Advertisements","",""
"","417","Получение существующего объявления","Advertisements statistics service","Wed Mar 25 17:57:41 UTC 2026","passed","Wed Mar 25 17:57:42 UTC 2026","Get entity","Advertisements","",""
"","196","Создание объявления cо статистикой поля likes, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","skipped","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления без поля статистики contacts","Advertisements statistics service","Wed Mar 25 17:57:41 UTC 2026","passed","Wed Mar 25 17:57:41 UTC 2026","Create entity","Advertisements","",""
"","206","Получение объявлений по несуществующему seller_id","Advertisements statistics service","Wed Mar 25 17:57:42 UTC 2026","skipped","Wed Mar 25 17:57:42 UTC 2026","Get entities","Advertisements","",""
"","198","Создание объявления c ценой, состоящей из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","203","Создание объявления c идентификатором продавца, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:57:33 UTC 2026","passed","Wed Mar 25 17:57:33 UTC 2026","Create entity","Advertisements","",""
"","222","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления без объекта statistics","Advertisements statistics service","Wed Mar 25 17:57:41 UTC 2026","passed","Wed Mar 25 17:57:41 UTC 2026","Create entity","Advertisements","",""
"","733","Получить статистику по объявлению","Advertisements statistics service","Wed Mar 25 17:57:06 UTC 2026","passed","Wed Mar 25 17:57:07 UTC 2026","Get entity","Advertisements","",""
"","834","Создание объявления c названием, состоящим из кирилических букв: 'Телевизор Закат'","Advertisements statistics service","Wed Mar 25 17:57:29 UTC 2026","passed","Wed Mar 25 17:57:30 UTC 2026","Create entity","Advertisements","",""
"","204","Создание объявления cо статистикой поля contacts, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","994","Создать объявление","Advertisements statistics service","Wed Mar 25 17:57:05 UTC 2026","passed","Wed Mar 25 17:57:06 UTC 2026","Create entity","Advertisements","",""
"","208","Создание объявления cо статистикой поля view_count, состоящим из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","skipped","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления c ценой, состоящей из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления c ценой, состоящей из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","207","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления c ценой, состоящей из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","203","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","259","Создание объявления c названием, состоящим из SQL инъекции: '' OR 1=1 --'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","skipped","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","588","Создание объявления cо статистикой поля contacts, состоящей из '10000'","Advertisements statistics service","Wed Mar 25 17:57:32 UTC 2026","passed","Wed Mar 25 17:57:32 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления cо статистикой поля contacts, состоящим из спецсимволов: '%:№;$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","202","Создание объявления c идентификатором продавца, состоящим из значения в типе данных array: '[1000]'","Advertisements statistics service","Wed Mar 25 17:57:33 UTC 2026","passed","Wed Mar 25 17:57:33 UTC 2026","Create entity","Advertisements","",""
"","195","Создание объявления cо статистикой поля contacts, состоящей из '0'","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","skipped","Wed Mar 25 17:57:34 UTC 2026","Create entity","Advertisements","",""
"","194","Создание объявления c названием, состоящим из арабской вязи: 'سلسلة اختبار'","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","skipped","Wed Mar 25 17:57:34 UTC 2026","Create entity","Advertisements","",""
"","208","Создание объявления c идентификатором продавца, состоящим из латинских букв: 'John'","Advertisements statistics service","Wed Mar 25 17:57:32 UTC 2026","passed","Wed Mar 25 17:57:33 UTC 2026","Create entity","Advertisements","",""
"","256","Создание объявления c названием, состоящим из значения в типе данных array: '['Чайник 1000W']'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления c ценой, состоящей из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","220","Создание объявления cо статистикой поля view_count, состоящим из японских иероглифов: '東京は美しいです'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","206","Создание объявления cо статистикой поля contacts, состоящим из отрицательного вещественного числа: '-1549.49'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","200","Создание объявления c идентификатором продавца, состоящим из спецсимволов: '!@!#$@$#%#$@%'","Advertisements statistics service","Wed Mar 25 17:57:32 UTC 2026","passed","Wed Mar 25 17:57:32 UTC 2026","Create entity","Advertisements","",""
"","200","Создание объявления cо статистикой поля likes, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:57:37 UTC 2026","passed","Wed Mar 25 17:57:37 UTC 2026","Create entity","Advertisements","",""
"","194","Создание объявления cо статистикой поля view_count, состоящей из '0'","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","skipped","Wed Mar 25 17:57:34 UTC 2026","Create entity","Advertisements","",""
"","206","Создание объявления c названием, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:57:35 UTC 2026","passed","Wed Mar 25 17:57:35 UTC 2026","Create entity","Advertisements","",""
"","1603","Создание объявления cо статистикой поля view_count, состоящей из '1'","Advertisements statistics service","Wed Mar 25 17:57:28 UTC 2026","passed","Wed Mar 25 17:57:30 UTC 2026","Create entity","Advertisements","",""
"","201","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных string: '999'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","199","Получение несуществующего объявления","Advertisements statistics service","Wed Mar 25 17:57:41 UTC 2026","passed","Wed Mar 25 17:57:41 UTC 2026","Get entity","Advertisements","",""
"","605","Создание объявления c ценой, состоящей из цифры: '1'","Advertisements statistics service","Wed Mar 25 17:57:33 UTC 2026","passed","Wed Mar 25 17:57:33 UTC 2026","Create entity","Advertisements","",""
"","201","Создание объявления c ценой, состоящей из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","202","Создание объявления cо статистикой поля view_count, состоящим из пустой строки: ''","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","199","Создание объявления c названием, состоящим из пустого ввода: ''","Advertisements statistics service","Wed Mar 25 17:57:34 UTC 2026","passed","Wed Mar 25 17:57:34 UTC 2026","Create entity","Advertisements","",""
"","194","Создание объявления c ценой, состоящей из отрицательного числа: '-1000'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","skipped","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","1173","Создание двух одинаковых объявления","Advertisements statistics service","Wed Mar 25 17:57:28 UTC 2026","passed","Wed Mar 25 17:57:29 UTC 2026","Create entity","Advertisements","",""
"","203","Создание объявления cо статистикой поля view_count, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","198","Создание объявления без поля статистики view_count","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления cо статистикой поля view_count, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:57:39 UTC 2026","passed","Wed Mar 25 17:57:39 UTC 2026","Create entity","Advertisements","",""
"","200","Создание объявления cо статистикой поля contacts, состоящим из вещественного числа: '3399.99'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
"","217","Создание объявления cо статистикой поля likes, состоящим из значения в типе данных null: 'None'","Advertisements statistics service","Wed Mar 25 17:57:38 UTC 2026","passed","Wed Mar 25 17:57:38 UTC 2026","Create entity","Advertisements","",""
"","732","Получить объявления","Advertisements statistics service","Wed Mar 25 17:57:05 UTC 2026","passed","Wed Mar 25 17:57:06 UTC 2026","Get entities","Advertisements","",""
"","401","Получение статистики существующего объявления","Advertisements statistics service","Wed Mar 25 17:57:42 UTC 2026","passed","Wed Mar 25 17:57:43 UTC 2026","Get entity","Advertisements","",""
"","199","Создание объявления cо статистикой поля likes, состоящим из очень большого числа: '10000000000000000000000000'","Advertisements statistics service","Wed Mar 25 17:57:36 UTC 2026","passed","Wed Mar 25 17:57:36 UTC 2026","Create entity","Advertisements","",""
"","197","Создание объявления cо статистикой поля contacts, состоящим из значения в типе данных boolean: 'True'","Advertisements statistics service","Wed Mar 25 17:57:40 UTC 2026","passed","Wed Mar 25 17:57:40 UTC 2026","Create entity","Advertisements","",""
